"243","11","Min","Su","Production Technician - WC20","2009-08-24","1974-04-10","min0@adventure-works.com","M","Production"
"244","11","Eric","Brown","Production Technician - WC40","2009-08-24","1942-07-08","eric1@adventure-works.com","M","Production"
"245","11","Eric","Kurjan","Buyer","2009-08-27","1972-04-17","eric2@adventure-works.com","S","Purchasing"
"246","11","Pat","Coleman","Janitor","2009-08-27","1970-07-03","pat0@adventure-works.com","S","Facilities and Maintenance"
"247","11","Maciej","Dusza","Production Technician - WC60","2009-08-29","1954-08-30","maciej0@adventure-works.com","S","Production"
"248","11","Erin","Hagens","Buyer","2009-08-31","1970-08-04","erin0@adventure-works.com","S","Purchasing"
"249","11","Patrick","Wedge","Production Technician - WC10","2009-09-01","1986-04-10","patrick0@adventure-works.com","S","Production"
"250","11","Frank","Martinez","Production Technician - WC40","2009-09-05","1951-10-01","frank3@adventure-works.com","M","Production"
"251","11","Ed","Dudenhoefer","Production Technician - WC60","2009-09-05","1971-04-11","ed0@adventure-works.com","S","Production"
"252","11","Christopher","Hill","Production Technician - WC10","2009-09-08","1986-05-01","christopher0@adventure-works.com","M","Production"
"253","11","Patrick","Cook","Production Technician - WC40","2009-09-12","1973-07-23","patrick1@adventure-works.com","M","Production"
"254","11","Krishna","Sunkammurali","Production Technician - WC20","2009-09-13","1971-04-05","krishna0@adventure-works.com","S","Production"
"255","11","Lori","Penor","Janitor","2009-09-16","1970-02-28","lori1@adventure-works.com","M","Facilities and Maintenance"
"256","11","Danielle","Tiedt","Production Technician - WC10","2009-09-20","1986-04-07","danielle0@adventure-works.com","S","Production"
"257","11","Sootha","Charncherngkha","Quality Assurance Technician","2009-09-23","1942-07-05","sootha0@adventure-works.com","M","Quality Assurance"
"258","11","Michael","Zwilling","Production Technician - WC60","2009-09-23","1973-04-05","michael7@adventure-works.com","S","Production"
"259","11","Randy","Reeves","Production Technician - WC60","2009-09-23","1969-11-26","randy0@adventure-works.com","M","Production"
"260","11","John","Kane","Production Technician - WC10","2009-09-27","1986-04-28","john4@adventure-works.com","S","Production"
"261","11","Jack","Creasey","Production Technician - WC40","2009-10-01","1973-03-29","jack1@adventure-works.com","S","Production"
"262","11","Olinda","Turner","Production Technician - WC20","2009-10-02","1969-11-02","olinda0@adventure-works.com","S","Production"
"263","11","Stuart","Macrae","Janitor","2009-10-03","1971-07-17","stuart1@adventure-works.com","M","Facilities and Maintenance"
"264","11","Jo","Berry","Janitor","2009-10-05","1953-11-22","jo1@adventure-works.com","M","Facilities and Maintenance"
"265","11","Ben","Miller","Buyer","2009-10-07","1973-01-01","ben0@adventure-works.com","M","Purchasing"
"266","11","Tom","Vande Velde","Production Technician - WC10","2009-10-08","1986-05-01","tom0@adventure-works.com","M","Production"
"267","11","Ovidiu","Cracium","Senior Tool Designer","2010-07-05","1977-08-17","ovidiu0@adventure-works.com","S","Tool Design"
"268","11","Annette","Hill","Purchasing Assistant","2010-07-06","1977-08-29","annette0@adventure-works.com","M","Purchasing"
"269","11","Janice","Galvin","Tool Designer","2010-07-23","1988-12-26","janice0@adventure-works.com","M","Tool Design"
"270","11","Reinout","Hillmann","Purchasing Assistant","2010-07-25","1977-08-17","reinout0@adventure-works.com","M","Purchasing"
"271","11","Michael","Sullivan","Senior Design Engineer","2010-07-30","1979-01-14","michael8@adventure-works.com","S","Engineering"
"272","11","Stephen","Jiang","North American Sales Manager","2010-08-04","1951-05-17","stephen0@adventure-works.com","M","Sales"
"273","11","Wanida","Benshoof","Marketing Assistant","2010-08-07","1974-10-15","wanida0@adventure-works.com","M","Marketing"
"274","11","Sharon","Salavaria","Design Engineer","2010-08-18","1960-11-30","sharon0@adventure-works.com","M","Engineering"
"275","11","John","Wood","Marketing Specialist","2010-09-07","1977-10-04","john5@adventure-works.com","S","Marketing"
"276","11","Mary","Dempsey","Marketing Assistant","2010-09-14","1977-08-29","mary2@adventure-works.com","S","Marketing"
"277","11","Brian","Welcker","Vice President of Sales","2010-09-15","1977-01-04","brian3@adventure-works.com","S","Sales"
"278","11","Sheela","Word","Purchasing Manager","2010-09-25","1977-09-10","sheela0@adventure-works.com","S","Purchasing"
"279","11","Sheela","Word","Purchasing Manager","2010-09-25","1977-09-10","sheela0@adventure-works.com","S","Purchasing"
"280","11","Sheela","Word","Purchasing Manager","2010-09-25","1977-09-10","sheela0@adventure-works.com","S","Purchasing"
"281","2","Michael","Blythe","Sales Representative","2010-12-29","1968-07-25","michael9@adventure-works.com","S","Sales"
"282","4","Linda","Mitchell","Sales Representative","2010-12-29","1979-09-27","linda3@adventure-works.com","M","Sales"
"283","3","Jillian","Carson","Sales Representative","2010-12-29","1962-03-29","jillian0@adventure-works.com","S","Sales"
"284","6","Garrett","Vargas","Sales Representative","2010-12-29","1974-09-04","garrett1@adventure-works.com","M","Sales"
"285","5","Tsvi","Reiter","Sales Representative","2010-12-29","1973-08-18","tsvi0@adventure-works.com","M","Sales"
"286","1","Pamela","Ansman-Wolfe","Sales Representative","2010-12-29","1974-07-06","pamela0@adventure-works.com","S","Sales"
"287","4","Shu","Ito","Sales Representative","2010-12-29","1943-10-08","shu0@adventure-works.com","M","Sales"
"288","6","José","Saraiva","Sales Representative","2010-12-29","1939-07-11","josé1@adventure-works.com","M","Sales"
"289","1","David","Campbell","Sales Representative","2010-12-29","1973-09-11","david8@adventure-works.com","S","Sales"
"290","11","Amy","Alberts","European Sales Manager","2011-11-15","1957-04-20","amy0@adventure-works.com","M","Sales"
"291","10","Jae","Pak","Sales Representative","2011-12-29","1967-10-16","jae0@adventure-works.com","M","Sales"
"292","7","Ranjit","Varkey Chudukatil","Sales Representative","2011-12-29","1975-04-30","ranjit0@adventure-works.com","S","Sales"
"293","1","Tete","Mensa-Annan","Sales Representative","2012-04-30","1977-08-05","tete0@adventure-works.com","M","Sales"
"294","11","Syed","Abbas","Pacific Sales Manager","2012-10-12","1974-08-11","syed0@adventure-works.com","M","Sales"
"295","8","Rachel","Valdez","Sales Representative","2012-12-28","1975-02-06","rachel0@adventure-works.com","S","Sales"
"296","9","Lynn","Tsoflias","Sales Representative","2012-12-28","1970-10-16","lynn0@adventure-works.com","S","Sales"
